,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
154,Ceddanne Rafaela,BOS,143,601.088,561.799,140.986,91.9327,27.1916,4.22508,17.6369,74.0594,66.9314,25.8871,0.766868,130.956,6.50465,4.39073,2.50623,7.99223,22.2963,5.88429,0.250955,0.04306707170996593,0.21786493824531517,0.197678,0.289648,0.408578,0.300862,0.698226,0.157623,6.32931,0.295379,,1.23386,65.0726,-5.95051,87.6003,1.23386,0.0,-7.550706505775452,2.206789970397949,1.56994,132.3300018310547,,,,,,,621.9,4.348951048,621.9,4.348951048,,,,,,,,,,,,,,,,,,,Ceddanne Rafaela,24262,678882,678882.0
155,Joey Ortiz,MIL,146,623.495,570.304,137.208,97.8817,23.2685,3.6271,12.4302,68.1383,61.3908,40.046,0.648622,108.14,4.89925,3.87477,4.37136,11.2368,15.6375,4.32102,0.240587,0.06422826165406298,0.17344164748714905,0.370317,0.294211,0.359494,0.286763,0.653705,0.118908,5.53945,0.275077,,0.419347,60.361,-13.3098,82.7814,0.419347,0.0,-12.304724633693697,6.759259223937988,1.55498,399.1099853515625,,,,,,,553.7,3.792465753,553.7,3.792465753,,,,,,,,,,,,,,,,,,,Joey Ortiz,25493,687401,687401.0
156,Jake Meyers,HOU,109,467.776,421.971,105.317,72.3678,21.1755,1.53973,10.2338,56.1486,45.3217,34.7068,0.31813,97.3452,6.03432,2.92092,2.14253,8.57316,10.9138,3.20883,0.249583,0.07419534135996717,0.20810216855931044,0.356533,0.313676,0.37982,0.30473,0.693496,0.130237,5.01731,0.299651,,0.124086,52.1096,-3.16167,95.0364,0.124086,0.0,-2.6124670207500458,1.682098627090454,1.55205,445.8299865722656,,,,,,,467.8,4.291743119,467.8,4.291743119,,,,,,,,,,,,,,,,,,,Jake Meyers,20308,676694,676694.0
157,Kerry Carpenter,DET,115,485.151,441.583,110.849,63.3657,20.6842,3.13858,23.6609,61.9582,70.0489,31.7817,1.38701,115.194,7.10375,3.59291,0.48074,7.26323,2.60985,0.797619,0.251027,0.06550888280143707,0.23743947760594125,0.275898,0.30933,0.472829,0.333842,0.782159,0.221802,4.0895,0.284631,,-0.470541,65.5124,8.18807,114.265,-0.470541,0.0,7.686065047979355,-9.323378562927246,1.54091,222.3300018310547,,,,,,,603.1,5.244347826,603.1,5.244347826,,,,,,,,,,,,,,,,,,,Kerry Carpenter,25961,681481,681481.0
158,Royce Lewis,MIN,131,559.547,512.0,121.612,75.8405,25.8071,0.650498,19.3139,65.0373,65.6746,39.4255,1.14134,116.211,3.27898,4.20112,0.640574,7.78318,10.822,4.01412,0.237523,0.07045967541600616,0.20768764732900005,0.339259,0.293997,0.403636,0.302014,0.697632,0.166112,4.11022,0.268727,,-0.254519,61.0987,-5.01608,91.8318,-0.254519,0.0,-5.641361981630325,1.4226107597351074,1.53877,198.6699981689453,,,,,,,566.6,4.325190839,566.6,4.325190839,,,,,,,,,,,,,,,,,,,Royce Lewis,20437,668904,668904.0
159,Jared Triolo,PIT,133,603.977,537.69,130.734,91.624,25.3606,2.8008,10.9489,69.3371,56.2501,55.5924,0.751988,137.417,4.73788,4.08501,1.87218,9.54415,14.1016,4.21971,0.243141,0.09204390233402927,0.22752025325467692,0.404553,0.317328,0.361813,0.300469,0.679141,0.118672,5.09038,0.304481,,0.0940869,65.1925,-6.17207,89.5323,0.0940869,0.0,-7.39910152554512,2.302770137786865,1.5345,418.3900146484375,,,,,,,587.0,4.413533834,587.0,4.413533834,,,,,,,,,,,,,,,,,,,Jared Triolo,25807,669707,669707.0
160,Andrew Vaughn,MIL,136,581.929,529.381,136.609,85.9946,27.0016,0.144312,23.4689,65.3671,87.3988,38.7105,0.398109,112.294,7.49715,5.48429,0.856275,11.8369,0.472027,0.188702,0.258055,0.0665210017029569,0.19296855801996463,0.344723,0.31462,0.442604,0.326582,0.757224,0.184549,1.62905,0.283488,,-0.852999,75.1503,6.3909,110.059,-0.852999,0.0,6.084541738033295,-10.493826866149902,1.52974,301.5599975585937,,,,,,,670.7,4.931617647,670.7,4.931617647,,,,,,,,,,,,,,,,,,,Andrew Vaughn,26197,683734,683734.0
161,Tommy Edman,LAD,136,590.13,539.317,131.776,88.9424,25.0237,3.32277,14.4873,72.3345,61.0352,37.7446,0.972297,99.9344,5.78478,4.54537,2.73787,11.458,13.227,3.60317,0.244339,0.0639598054665921,0.16934302611289037,0.377694,0.298448,0.383647,0.297054,0.682095,0.139308,5.41961,0.27312,,0.301722,62.0616,-7.66672,89.5857,0.301722,0.0,-6.982331603765488,2.2486772537231445,1.52447,297.2200012207031,,,,,,,566.9,4.168382352,566.9,4.168382352,,,,,,,,,,,,,,,,,,,Tommy Edman,19470,669242,669242.0
162,Jasson Dominguez,NYY,123,528.366,472.322,112.873,71.536,21.8507,2.29946,17.1867,68.4521,54.8177,48.6857,1.96962,134.23,3.80535,3.0002,0.552205,8.10173,21.2771,5.20801,0.238974,0.09214389268045256,0.2540473838210634,0.362705,0.3133,0.404136,0.312242,0.717436,0.165162,5.93363,0.295413,,1.31687,62.0819,-0.348614,100.764,1.31687,0.0,1.7927500307559967,-5.095029354095459,1.52274,201.44000244140625,,,,,,,580.7,4.721138211,580.7,4.721138211,,,,,,,,,,,,,,,,,,,Jasson Dominguez,28080,691176,691176.0
163,Nick Gonzales,PIT,100,456.666,418.701,110.135,75.5334,23.7761,2.48914,8.33603,50.1224,48.9992,27.2087,0.595812,89.7682,5.74904,3.94033,1.06657,8.85307,3.59498,1.11022,0.263039,0.0595811818703385,0.19657298769779225,0.3031,0.314075,0.391442,0.307469,0.705517,0.128403,4.0932,0.313673,,-0.44795,51.8875,-2.07108,94.3279,-0.44795,0.0,-3.5179302990436554,3.185981512069702,1.52051,491.3299865722656,,,,,,,457.0,4.57,457.0,4.57,,,,,,,,,,,,,,,,,,,Nick Gonzales,27490,693304,693304.0
164,Caleb Durbin,MIL,141,602.712,541.828,133.407,95.8142,24.9226,3.01787,9.6523,67.4277,57.8071,36.6188,1.17553,67.4126,15.7835,4.71932,3.76193,12.1911,20.5629,5.51722,0.246216,0.060756712990615754,0.11184877686191746,0.543205,0.310225,0.356796,0.2946,0.667021,0.11058,5.77162,0.263598,,0.882475,62.184,-9.03104,88.15,0.882475,0.0,-7.582407593727112,2.3259897232055664,1.51381,236.55999755859372,,,,,,,568.5,4.031914893,568.5,4.031914893,,,,,,,,,,,,,,,,,,,Caleb Durbin,29646,702332,702332.0
165,Harrison Bader,,122,525.0,479.099,113.807,74.3743,20.6891,2.76231,15.9813,65.1076,55.7568,33.2988,0.250131,128.979,8.33115,3.36241,0.908974,7.70329,17.2196,4.89037,0.237544,0.06342628571428571,0.24567428571428573,0.258172,0.296584,0.39233,0.300352,0.688914,0.154786,6.09917,0.289853,,0.677064,56.6181,-5.4147,91.0344,0.677064,0.0,-4.886134684085846,1.882715940475464,1.51063,322.3299865722656,,,,,,,529.1,4.336885245,529.1,4.336885245,,,,,,,,,,,,,,,,,,,Harrison Bader,18030,664056,664056.0
166,Matt Wallner,MIN,115,490.467,426.018,93.1966,49.502,20.3215,0.844572,22.5285,62.1626,64.4192,50.0618,1.06642,154.865,11.1369,2.88554,0.364657,6.26542,4.14579,1.31663,0.218762,0.10206966014023369,0.31575009123957376,0.323261,0.315027,0.429073,0.323664,0.7441,0.210311,3.71299,0.280976,,-0.433797,62.1771,4.2247,106.746,-0.433797,0.0,3.4659102857112885,-5.72400426864624,1.49611,321.8299865722656,,,,,,,562.5,4.891304347,562.5,4.891304347,,,,,,,,,,,,,,,,,,,Matt Wallner,26466,670242,670242.0
167,Anthony Volpe,NYY,110,472.748,430.069,98.9797,63.2345,20.665,1.80158,13.2786,56.2888,47.0135,32.734,0.393171,114.048,4.41669,3.72848,1.80002,7.38322,16.2905,4.53545,0.230148,0.06924196400619358,0.24124480695846415,0.287018,0.289056,0.379203,0.291424,0.668259,0.149055,5.84929,0.279639,,0.740634,47.5564,-8.30251,86.4233,0.740634,0.0,-6.824175477027893,5.092592716217041,1.48759,330.1700134277344,,,,,,,446.3,4.057272727,446.3,4.057272727,,,,,,,,,,,,,,,,,,,Anthony Volpe,27647,683011,683011.0
168,Isaac Paredes,HOU,105,453.812,391.877,91.4925,58.1827,16.13,0.568556,16.6112,54.2141,52.8893,49.5436,0.352576,74.8916,8.6266,3.36922,0.395713,7.37189,0.727415,0.292178,0.233472,0.10917208006839836,0.1650278088723965,0.661537,0.330078,0.404702,0.323409,0.734779,0.171229,2.23414,0.246528,,-0.739965,57.4362,3.81481,107.903,-0.739965,0.0,3.4872705936431885,-4.711538314819336,1.47281,216.0,,,,,,,508.4,4.841904761,508.4,4.841904761,,,,,,,,,,,,,,,,,,,Isaac Paredes,20036,670623,670623.0
169,Willi Castro,,133,574.0,511.866,122.319,83.0652,23.5853,3.17669,12.4921,68.4357,54.0028,44.0233,0.93023,135.931,12.2281,3.90262,1.98003,9.26848,17.026,4.73135,0.238967,0.07669564459930313,0.23681358885017423,0.323864,0.312176,0.370671,0.301072,0.682847,0.131704,5.87154,0.298975,,0.554057,62.2382,-5.58435,91.5292,0.554057,0.0,-5.192650854587555,0.1501806229352951,1.47168,394.8299865722656,,,,,,,557.0,4.187969924,557.0,4.187969924,,,,,,,,,,,,,,,,,,,Willi Castro,17338,650489,650489.0
170,Brett Baty,NYM,115,490.215,443.875,104.234,69.0211,18.4433,0.472572,16.2972,54.4829,55.2545,38.7859,0.79135,124.722,3.54417,2.55547,1.30244,10.3401,3.97229,1.28968,0.234828,0.07912018196097631,0.25442305926991216,0.310978,0.299869,0.388655,0.300797,0.688524,0.153827,3.22208,0.28793,,-0.463567,53.0438,-4.87896,94.9416,-0.463567,0.0,-3.402545541524887,1.3747608661651611,1.46121,246.5,,,,,,,474.8,4.128695652,474.8,4.128695652,,,,,,,,,,,,,,,,,,,Brett Baty,26123,683146,683146.0
171,Yoan Moncada,,91,392.0,347.789,83.6481,53.0372,18.111,0.622599,11.8773,44.0416,45.9473,36.9113,1.01954,101.026,4.25062,2.62844,0.420839,6.97711,1.0461,0.360997,0.240514,0.09416147959183672,0.25771938775510206,0.365366,0.318735,0.398622,0.313776,0.717357,0.158108,2.68465,0.302175,,-0.553755,46.5472,0.229338,100.256,-0.553755,0.0,-0.4352982267737388,1.4043209552764893,1.45652,598.780029296875,,,,,,,418.0,4.593406593,418.0,4.593406593,,,,,,,,,,,,,,,,,,,Yoan Moncada,17232,660162,660162.0
172,Kyle Higashioka,TEX,71,275.571,252.976,54.3342,33.9831,10.9392,0.0814892,9.3304,27.4516,31.869,17.1745,0.123417,68.4002,1.44889,1.95063,0.914317,3.84323,1.68424,0.75338,0.21478,0.06232332139448635,0.2482126203410373,0.251089,0.266706,0.369313,0.276702,0.636019,0.154534,2.68466,0.253977,,-0.318149,24.4274,-8.13351,76.559,-0.318149,7.8,-7.93161803483963,12.680752277374268,1.4563,445.8299865722656,,,,,,,220.9,3.111267605,220.9,3.111267605,,,,,,,,,,,,,,,,,,,Kyle Higashioka,5517,543309,543309.0
173,Carson Williams,TB,113,481.5,439.049,100.15,62.7547,19.9997,2.39896,14.9963,55.6173,54.6376,33.8883,0.998852,157.586,4.91431,2.67528,0.972389,6.16826,10.7237,3.28534,0.228106,0.07038068535825545,0.32728141225337487,0.215047,0.289166,0.387054,0.294163,0.676221,0.158949,5.46273,0.316388,,0.135473,49.5076,-7.38534,86.2998,0.135473,0.0,-7.639453813433647,5.231481552124023,1.4492,434.6099853515625,,,,,,,460.9,4.078761061,460.9,4.078761061,,,,,,,,,,,,,,,,,,,Carson Williams,30038,700246,700246.0
174,Ryan McMahon,NYY,115,493.605,431.521,92.1049,56.8221,17.0844,0.954871,17.2435,55.079,54.7001,55.725,1.39378,155.062,2.82428,3.13152,0.403266,8.08123,3.43059,1.15858,0.213443,0.11289391314917799,0.3141418745758248,0.359372,0.305462,0.377339,0.300489,0.682801,0.163896,3.25717,0.285353,,-0.540785,53.2873,-5.03596,92.6677,-0.540785,0.0,-4.806492209434509,1.7746912240982056,1.428,417.3299865722656,,,,,,,477.9,4.155652173,477.9,4.155652173,,,,,,,,,,,,,,,,,,,Ryan McMahon,15112,641857,641857.0
175,Jesus Sanchez,HOU,105,453.812,408.678,100.774,62.7642,19.5348,1.27099,17.2041,59.0403,54.2079,37.9236,1.04339,108.001,3.43049,2.70517,1.07443,8.26408,8.91221,2.59973,0.246585,0.08356676332930817,0.23798621455580726,0.35114,0.313931,0.426896,0.320759,0.740827,0.180311,4.81128,0.292021,,0.0373399,56.46,2.83857,106.078,0.0373399,0.0,3.2883384451270103,-4.960826396942139,1.42695,322.6700134277344,,,,,,,511.8,4.874285714,511.8,4.874285714,,,,,,,,,,,,,,,,,,,Jesus Sanchez,19913,660821,660821.0
176,Josh Naylor,SEA,144,613.018,549.053,137.146,91.9082,25.0315,0.178736,20.0274,69.8688,75.206,51.5097,5.35563,88.0613,6.07677,5.59444,0.611736,13.0317,12.665,5.60119,0.249786,0.0840264070549315,0.14365206241904804,0.58493,0.318068,0.405456,0.312795,0.723524,0.15567,3.59115,0.262269,,-0.712351,72.3036,-0.129231,106.548,-0.712351,0.0,4.018908679485321,-11.410736083984377,1.40242,70.11000061035156,,,,,,,660.6,4.5875,660.6,4.5875,,,,,,,,,,,,,,,,,,,Josh Naylor,18839,647304,647304.0
177,Jorge Soler,LAA,130,545.425,477.176,108.074,60.7028,21.74,0.0,25.6312,63.6122,72.8759,56.2413,0.477847,146.025,5.68967,3.75996,0.503136,8.83737,0.56897,0.201485,0.226487,0.10311463537608288,0.2677270018792685,0.385148,0.313161,0.433189,0.323885,0.746351,0.206703,1.68677,0.266564,,-0.775151,69.2419,4.79578,106.478,-0.775151,0.0,3.389088451862335,-8.52623462677002,1.39508,396.0,,,,,,,623.9,4.799230769,623.9,4.799230769,,,,,,,,,,,,,,,,,,,Jorge Soler,14221,624585,624585.0
178,Spencer Torkelson,DET,151,635.48,556.374,127.653,72.6175,27.3087,0.622757,27.1037,74.5134,83.8163,65.2666,2.96462,162.778,7.72371,5.64876,0.466751,8.13562,2.01648,0.738198,0.229437,0.10270441241266444,0.2561496821300434,0.400954,0.315967,0.426903,0.32139,0.74287,0.197467,2.47067,0.270191,,-0.840693,79.3873,4.3004,105.687,-0.840693,0.0,3.418491244316101,-11.901798248291016,1.36985,200.77999877929688,,,,,,,718.6,4.758940397,718.6,4.758940397,,,,,,,,,,,,,,,,,,,Spencer Torkelson,27465,679529,679529.0
179,Vinnie Pasquantino,KC,149,630.646,565.304,145.039,89.8404,30.9236,1.53236,22.7425,72.8906,86.3428,51.5073,3.42336,90.0765,6.09404,6.76528,0.975378,11.7621,0.620618,0.218212,0.256568,0.08167387091966016,0.14283211183453157,0.571817,0.321819,0.437384,0.326395,0.759203,0.180816,2.25561,0.266296,,-0.916,81.3462,6.83058,106.369,-0.916,0.0,3.817776322364807,-12.14673900604248,1.36862,90.77999877929688,,,,,,,740.4,4.969127516,740.4,4.969127516,,,,,,,,,,,,,,,,,,,Vinnie Pasquantino,27676,686469,686469.0
180,Addison Barger,TOR,112,475.689,432.158,103.123,61.2809,23.0702,1.37424,17.3973,57.8697,58.3813,35.9979,1.96319,115.279,4.19333,2.93273,0.406986,7.69853,4.30824,1.14828,0.238623,0.07567528364120255,0.24234110942233264,0.312268,0.301534,0.419136,0.310874,0.720671,0.180514,4.08663,0.28347,,-0.265517,55.364,-0.842262,99.2971,-0.265517,0.0,-0.6595843136310577,-2.4798712730407715,1.3539,202.1699981689453,,,,,,,501.8,4.480357142,501.8,4.480357142,,,,,,,,,,,,,,,,,,,Addison Barger,24598,680718,680718.0
181,Matt Shaw,CHC,139,595.583,540.137,127.047,87.4262,23.5487,3.14479,12.9268,69.8036,56.4445,44.7762,0.772232,127.849,5.48187,4.01826,1.16968,8.91329,21.2531,5.84682,0.235212,0.07518045343805986,0.2146619362876375,0.350227,0.298285,0.362251,0.2903,0.660537,0.12704,5.78749,0.282909,,0.95239,59.3695,-11.0032,86.2425,0.95239,0.0,-8.758904218673706,2.145061731338501,1.35066,185.3300018310547,,,,,,,553.2,3.979856115,553.2,3.979856115,,,,,,,,,,,,,,,,,,,Matt Shaw,33322,807713,807713.0
182,Chase Meidroth,CWS,139,607.158,538.798,134.827,106.519,22.5378,1.02813,4.74213,63.6921,46.1656,54.8693,0.00310258,89.6689,8.13532,3.43307,1.92253,15.6007,11.3614,4.15336,0.250237,0.09037071075403767,0.14768626947186728,0.61191,0.326868,0.322287,0.29297,0.649155,0.07205,4.15983,0.290485,,-0.547719,61.8393,-9.90111,86.1026,-0.547719,0.0,-10.492807805538176,2.693798303604126,1.34013,341.1700134277344,,,,,,,535.1,3.849640287,535.1,3.849640287,,,,,,,,,,,,,,,,,,,Chase Meidroth,31580,805367,805367.0
183,Kyle Manzardo,CLE,136,578.266,512.008,119.304,68.1767,24.3598,0.625803,26.1412,66.039,80.8762,53.7499,2.24962,135.319,6.35976,5.72729,0.421258,7.46721,1.21213,0.464784,0.233011,0.0929501302168898,0.2340082245886841,0.397207,0.310487,0.436202,0.321603,0.746689,0.203191,2.17695,0.26149,,-0.779965,72.3399,4.0133,107.269,-0.779965,0.0,4.174078643321991,-10.99353313446045,1.33861,231.5,,,,,,,656.0,4.823529411,656.0,4.823529411,,,,,,,,,,,,,,,,,,,Kyle Manzardo,29794,700932,700932.0
184,Brandon Marsh,PHI,113,483.611,428.658,106.099,71.7767,19.957,3.00311,11.3626,58.4901,48.4982,47.0484,1.25532,133.799,2.99011,2.91838,1.997,7.36942,9.78415,2.61502,0.247516,0.09728562832524489,0.27666657706297004,0.351634,0.324197,0.387606,0.31238,0.711803,0.140091,5.48783,0.330769,,0.0900367,56.8772,-0.265232,97.9647,0.0900367,0.0,-1.0765429809689522,-2.242063522338867,1.30666,346.94000244140625,,,,,,,503.7,4.457522123,503.7,4.457522123,,,,,,,,,,,,,,,,,,,Brandon Marsh,20202,669016,669016.0
185,Carter Jensen,KC,94,372.12,329.684,78.8426,48.3514,17.288,2.47922,10.724,44.6353,43.2829,37.1575,1.35092,90.6137,2.29946,2.57262,0.406776,5.4865,4.59041,1.28984,0.239146,0.09985354186821455,0.2435066645168225,0.410065,0.318255,0.404209,0.314575,0.722463,0.165063,4.98036,0.29499,,-0.180894,44.4281,0.459195,98.226,-0.180894,-2.32,-0.9589408189058304,0.7312984466552734,1.2871,999.0,,,,,,,400.2,4.257446808,400.2,4.257446808,,,,,,,,,,,,,,,,,,,Carter Jensen,29478,695600,695600.0
186,Josh Bell,MIN,133,566.455,500.816,124.07,80.7647,21.527,0.176615,21.6015,67.1559,71.071,56.2104,1.35204,107.805,4.22629,4.44707,0.596563,13.7126,1.33589,0.537976,0.247735,0.09923188955874694,0.19031520597399618,0.521409,0.326156,0.420822,0.325144,0.746978,0.173087,2.04393,0.272626,,-0.876372,72.491,5.56001,107.766,-0.876372,0.0,4.308294832706451,-11.313610076904297,1.278,352.2799987792969,,,,,,,643.1,4.835338345,643.1,4.835338345,,,,,,,,,,,,,,,,,,,Josh Bell,13145,605137,605137.0
187,Connor Norby,MIA,118,501.053,458.439,111.434,72.1911,23.6524,2.76487,12.8261,55.5987,55.1087,33.8971,0.597265,137.466,4.61425,3.63677,0.465836,7.0799,9.25014,2.56559,0.243074,0.06765172546616825,0.2743542100336691,0.246586,0.29954,0.390662,0.300375,0.690202,0.147589,5.1624,0.316272,,0.0724978,54.045,-5.15821,90.0109,0.0724978,0.0,-5.859549105167389,1.5715372562408447,1.26685,348.1700134277344,,,,,,,498.2,4.222033898,498.2,4.222033898,,,,,,,,,,,,,,,,,,,Connor Norby,29592,681393,681393.0
188,Casey Schmitt,SF,96,404.664,369.217,88.3943,55.6879,17.749,1.13139,13.826,45.7848,46.7428,26.1448,0.917737,96.6889,4.55735,3.03203,1.71263,6.33886,2.72391,0.958741,0.23941,0.06460866298954195,0.23893625328667736,0.270401,0.29556,0.405951,0.3036,0.701511,0.166541,3.69039,0.284901,,-0.412099,44.7076,-3.10661,95.9539,-0.412099,0.0,-2.352627605199814,1.230382800102234,1.26264,475.6700134277344,,,,,,,409.2,4.2625,409.2,4.2625,,,,,,,,,,,,,,,,,,,Casey Schmitt,27577,669477,669477.0
189,Tyler Freeman,COL,94,393.501,348.668,100.984,72.7067,18.6023,2.51635,7.15814,53.5144,38.9738,28.0657,0.294177,49.8712,10.8965,2.92432,2.94659,8.9801,16.4934,5.06777,0.289627,0.07132307160591714,0.12673716204024896,0.562763,0.358326,0.419003,0.34103,0.777329,0.129377,6.18346,0.318524,,0.488087,55.4329,8.93771,105.549,0.488087,0.0,3.0760506093502045,-3.951681613922119,1.24987,420.8900146484375,,,,,,,488.0,5.191489361,488.0,5.191489361,,,,,,,,,,,,,,,,,,,Tyler Freeman,22532,671289,671289.0
190,Colt Keith,DET,109,457.819,411.35,104.376,68.4876,19.0379,4.27017,12.5806,54.9106,51.043,40.0338,1.42098,95.4596,2.77759,3.25236,0.405206,7.52164,3.23855,0.89329,0.253741,0.08744460146913954,0.20850947645248447,0.41938,0.321783,0.412536,0.318804,0.734318,0.158795,4.74629,0.299436,,-0.443486,56.2315,2.13672,103.905,-0.443486,0.0,1.6635412573814392,-5.297355651855469,1.24039,308.44000244140625,,,,,,,503.4,4.618348623,503.4,4.618348623,,,,,,,,,,,,,,,,,,,Colt Keith,27899,690993,690993.0
191,Jorge Polanco,NYM,126,538.547,478.681,115.559,71.1529,22.8936,0.749906,20.7625,63.6757,65.9766,48.8742,1.41712,110.836,3.87304,4.15191,1.42507,8.01771,5.66357,1.92296,0.241411,0.09075196779482571,0.20580562142208572,0.440961,0.31425,0.422494,0.319285,0.736745,0.181083,3.40217,0.269895,,-0.463367,66.3572,2.72381,107.606,-0.463367,0.0,4.391695827245712,-10.220797538757324,1.2368,235.27999877929688,,,,,,,605.2,4.803174603,605.2,4.803174603,,,,,,,,,,,,,,,,,,,Jorge Polanco,13152,593871,593871.0
192,Nolan Arenado,STL,126,535.62,491.087,119.992,82.1684,22.2987,0.605245,14.9195,54.245,61.8007,35.0774,2.28081,71.7795,3.81122,5.01386,0.631054,9.27776,2.05212,0.929572,0.244339,0.06548933945707777,0.13401198610955528,0.488683,0.296979,0.383353,0.295113,0.680332,0.139014,2.51052,0.256648,,-0.754374,55.4852,-7.80248,89.8951,-0.754374,0.0,-7.169178664684296,1.346153736114502,1.22746,426.3299865722656,,,,,,,509.5,4.043650793,509.5,4.043650793,,,,,,,,,,,,,,,,,,,Nolan Arenado,9777,571448,571448.0
193,Marcell Ozuna,,126,546.0,473.69,113.133,68.969,21.5207,0.000827073,22.6427,65.6168,72.4044,64.5146,0.927108,136.272,3.37414,3.9853,0.435596,9.52584,0.485549,0.201343,0.238834,0.11815860805860806,0.24958241758241756,0.473426,0.331807,0.427671,0.331122,0.759478,0.188837,1.64227,0.283882,,-0.882714,72.5234,8.00926,112.172,-0.882714,0.0,6.972108483314514,-13.61111068725586,1.21138,316.6099853515625,,,,,,,642.8,5.101587301,642.8,5.101587301,,,,,,,,,,,,,,,,,,,Marcell Ozuna,10324,542303,542303.0
194,Cole Young,SEA,91,385.719,343.26,80.5838,55.3002,16.5967,0.934316,7.7525,40.4969,38.0306,34.1964,0.900161,69.86,3.90202,2.75817,1.60221,6.95459,6.30979,1.82503,0.23476,0.08865624975694741,0.18111630487479227,0.489499,0.308974,0.356309,0.29407,0.665283,0.121549,4.12407,0.271347,,-0.0960694,39.6303,-5.94539,93.6493,-0.0960694,0.0,-2.983173720538616,1.504629611968994,1.20701,544.4400024414062,,,,,,,360.6,3.962637362,360.6,3.962637362,,,,,,,,,,,,,,,,,,,Cole Young,31680,702284,702284.0
195,Andrew Benintendi,CWS,118,515.378,462.125,114.184,73.9858,19.8692,2.17192,18.1574,58.7817,61.7608,44.3601,1.93317,86.8785,2.6212,5.3589,0.913462,8.54718,3.04589,1.07089,0.247086,0.0860729406377455,0.16857238764557275,0.5106,0.313269,0.417354,0.315739,0.730623,0.170269,3.62513,0.26494,,-0.615195,62.0191,1.12319,101.788,-0.615195,0.0,0.4706652164459228,-6.460764408111572,1.20201,412.3900146484375,,,,,,,558.9,4.736440677,558.9,4.736440677,,,,,,,,,,,,,,,,,,,Andrew Benintendi,17901,643217,643217.0
196,Christian Walker,HOU,146,628.355,563.565,129.225,75.3613,23.6495,0.23115,29.9827,75.9582,85.503,50.9843,1.233,159.568,8.1181,5.04366,0.644184,9.69592,3.87446,1.40875,0.229298,0.08113932410818725,0.25394561991231074,0.319514,0.300022,0.431688,0.315774,0.73171,0.20239,2.7992,0.261812,,-0.68156,75.6321,1.38706,102.644,-0.68156,0.0,1.2765514850616455,-11.265432357788086,1.19072,191.5,,,,,,,691.8,4.738356164,691.8,4.738356164,,,,,,,,,,,,,,,,,,,Christian Walker,13419,572233,572233.0
197,Hunter Feduccia,TB,66,257.455,229.844,48.1463,33.2046,10.3436,0.463647,4.13451,22.9883,23.8579,24.2624,0.448796,65.085,1.31773,1.66017,0.370445,4.71369,0.598462,0.200535,0.209474,0.09423938163950982,0.25280146044939894,0.37278,0.286779,0.312476,0.268186,0.599255,0.103002,2.50156,0.271201,,-0.347545,21.0414,-9.37886,68.4051,-0.347545,7.49,-9.934710562229156,12.582592487335203,1.17752,999.0,,,,,,,182.3,2.762121212,182.3,2.762121212,,,,,,,,,,,,,,,,,,,Hunter Feduccia,23372,676439,676439.0
198,Pedro Pages,STL,89,345.308,317.214,68.9311,47.7828,12.5076,0.270507,8.37019,31.3085,35.5108,20.9478,0.666159,91.2922,3.28445,2.34194,1.51982,6.37559,0.490929,0.248037,0.217301,0.06066410277201803,0.2643790471115642,0.229459,0.27099,0.337596,0.267255,0.608586,0.120295,2.07978,0.275409,,-0.474412,27.9604,-12.8404,70.8114,-0.474412,5.45,-12.420192390680311,12.317283630371094,1.16489,544.5,,,,,,,254.3,2.85730337,254.3,2.85730337,,,,,,,,,,,,,,,,,,,Pedro Pages,25782,686780,686780.0
